game_id,agent0,agent1,deck0_name,deck1_name,winner,end_reason,p0_life,p1_life,p0_library_size,p1_library_size,p0_battlefield_creatures,p1_battlefield_creatures,p0_land_plays,p0_creature_casts,p0_approx_mana_spent,p0_main_phase_actions,p0_main_phase_passes,p1_land_plays,p1_creature_casts,p1_approx_mana_spent,p1_main_phase_actions,p1_main_phase_passes
0,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,10,19,15,4,6,4,4,14,21,7,5,9,26,26,12
1,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,18,19,15,3,8,5,3,7,19,2,4,14,41,25,7
2,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-2,21,18,7,0,2,9,37,17,1,2,0,0,6,4
3,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-13,3,19,15,8,7,4,11,35,22,4,5,11,35,26,10
4,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,2,19,15,6,6,7,7,19,20,1,5,10,32,26,11
5,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-17,10,18,14,7,7,5,9,30,30,12,6,10,35,29,13
6,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-11,6,18,14,3,5,5,5,11,23,6,6,7,23,27,14
7,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-12,8,18,14,5,6,5,6,19,26,5,6,8,30,29,15
8,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-1,19,16,4,3,4,4,15,21,8,4,5,15,18,9
9,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-9,18,15,6,5,5,7,23,24,7,5,8,26,25,12
10,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,20,19,15,0,5,4,0,0,14,6,5,7,22,24,12
11,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,6,19,15,6,6,5,7,23,26,4,5,9,26,26,12
12,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,13,19,15,4,4,5,6,16,22,6,5,7,21,22,10
13,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,6,19,15,4,4,5,5,18,23,4,5,7,21,22,10
14,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,8,19,15,3,6,4,3,11,20,7,5,10,30,26,11
15,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,3,19,15,5,7,5,6,19,25,5,5,11,39,26,10
16,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,0,21,18,2,0,2,2,10,11,2,2,0,0,6,4
17,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-13,14,19,15,4,6,5,5,13,23,6,5,9,26,26,12
18,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,14,19,15,2,5,6,2,5,19,4,5,7,22,24,12
19,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-5,19,16,6,4,4,10,30,20,2,4,6,18,20,10
