game_id,agent0,agent1,deck0_name,deck1_name,winner,end_reason,p0_life,p1_life,p0_library_size,p1_library_size,p0_battlefield_creatures,p1_battlefield_creatures,p0_land_plays,p0_creature_casts,p0_approx_mana_spent,p0_main_phase_actions,p0_main_phase_passes,p1_land_plays,p1_creature_casts,p1_approx_mana_spent,p1_main_phase_actions,p1_main_phase_passes
0,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,1,life,-1,7,32,30,5,3,5,7,20,24,11,5,5,19,22,10
1,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,1,life,0,6,32,30,3,3,5,4,9,21,12,4,6,18,22,9
2,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,0,life,12,-1,32,31,4,3,4,5,13,23,13,5,4,9,17,8
3,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,0,life,7,-4,31,30,6,5,6,8,26,27,13,5,8,21,27,8
4,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,0,life,13,-7,32,31,5,2,4,7,20,23,12,3,2,7,14,8
5,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,0,life,4,-13,31,30,6,4,6,9,30,25,10,3,7,19,29,16
6,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,0,life,7,0,31,30,4,4,4,5,14,27,16,5,5,12,24,12
7,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,1,life,-5,13,32,30,2,5,5,3,7,19,11,4,7,22,28,13
8,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,0,life,20,-6,31,30,5,0,6,7,24,27,13,3,1,2,22,12
9,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,1,life,-12,7,31,29,3,5,6,4,11,24,14,5,6,20,26,12
10,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,0,life,3,-4,32,31,4,3,5,6,21,24,12,5,5,15,25,11
11,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,0,life,12,-7,30,29,4,2,7,6,34,30,16,4,2,4,24,12
12,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,0,life,3,0,31,30,5,4,6,7,29,27,14,3,4,17,22,13
13,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,0,life,2,-4,32,31,4,4,4,6,19,23,12,3,6,16,25,13
14,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,0,life,8,-8,30,29,3,4,7,4,12,26,15,8,5,10,26,11
15,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,0,life,4,-9,31,30,6,3,6,9,32,27,12,5,3,11,21,10
16,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,0,life,5,-12,31,30,5,5,6,7,27,27,14,5,7,17,25,10
17,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,0,life,8,-8,31,30,6,6,6,8,29,27,13,3,9,30,27,14
18,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,0,life,4,-1,31,30,4,4,6,4,16,25,15,5,5,14,22,11
19,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,1,life,-4,2,32,30,6,2,5,9,23,24,10,5,2,9,20,9
