game_id,agent0,agent1,deck0_name,deck1_name,winner,end_reason,p0_life,p1_life,p0_library_size,p1_library_size,p0_battlefield_creatures,p1_battlefield_creatures,p0_land_plays,p0_creature_casts,p0_approx_mana_spent,p0_main_phase_actions,p0_main_phase_passes,p1_land_plays,p1_creature_casts,p1_approx_mana_spent,p1_main_phase_actions,p1_main_phase_passes
0,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,12,-4,31,30,4,5,5,5,19,24,14,5,7,28,25,13
1,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,0,32,31,5,0,3,7,19,22,12,4,0,0,12,8
2,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-10,33,32,5,1,5,8,23,21,8,3,1,1,11,7
3,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,0,32,31,4,2,5,6,17,22,11,4,2,5,16,10
4,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-5,33,32,6,1,3,10,39,17,4,3,1,1,11,7
5,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-6,33,32,6,0,5,10,30,20,5,3,0,0,9,6
6,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,0,33,32,4,0,4,6,25,19,9,3,0,0,9,6
7,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-11,32,31,6,2,4,8,24,24,12,4,2,5,16,10
8,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,1,life,-2,12,31,29,4,5,5,6,18,25,14,6,8,37,27,13
9,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-1,33,32,5,1,4,7,21,21,10,3,1,1,11,7
10,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,16,-1,31,30,7,7,6,9,32,25,10,5,11,50,26,10
11,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,14,-9,30,29,5,4,7,7,31,30,16,6,5,20,26,15
12,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,17,-2,30,29,6,5,7,7,22,28,14,6,7,30,28,15
13,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,16,-4,31,30,5,7,4,7,18,25,14,5,11,39,26,10
14,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-9,33,32,7,2,3,10,34,19,6,2,3,3,12,7
15,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-4,31,30,7,5,5,8,20,24,11,5,8,28,25,12
16,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,16,-13,31,30,6,7,5,8,29,27,14,5,12,43,26,9
17,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-4,33,32,8,2,3,12,42,21,6,3,2,2,13,8
18,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-7,33,32,6,2,5,10,36,20,5,3,3,3,13,7
19,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-1,33,32,3,3,4,4,15,17,9,3,5,5,15,7
20,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,18,-2,32,31,5,4,4,7,31,23,12,4,6,15,20,10
21,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-11,33,32,6,1,6,9,36,21,6,3,1,1,11,7
22,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,12,-1,32,31,5,6,3,7,27,22,12,4,9,24,24,11
23,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,0,32,31,6,2,4,7,16,22,11,4,2,5,16,10
24,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,12,-14,30,29,5,2,4,9,29,27,14,6,2,9,22,14
25,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,4,-4,30,29,5,4,4,6,15,27,17,6,6,29,26,14
26,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-2,33,32,4,0,3,7,28,18,8,3,0,0,9,6
27,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-7,31,30,4,6,4,5,16,23,14,5,9,24,27,13
28,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-8,31,30,5,6,7,5,16,26,14,5,10,39,27,12
29,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,18,-10,32,31,8,2,2,11,40,27,14,4,2,5,16,10
30,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,1,life,-14,1,30,28,6,6,6,7,23,30,17,7,10,47,32,15
31,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,0,32,31,4,2,3,6,18,20,11,4,2,2,16,10
32,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-2,32,31,4,2,5,4,15,22,13,4,3,6,16,9
33,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-2,32,31,7,3,5,8,23,25,12,4,5,20,18,9
34,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-4,32,31,5,3,3,8,26,21,10,4,4,13,18,10
35,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-6,31,30,5,6,5,6,23,26,15,5,10,38,27,12
36,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,0,32,31,4,2,4,5,14,21,12,4,2,5,16,10
37,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-6,31,30,4,5,6,4,17,25,15,5,8,28,25,12
38,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,10,-1,29,28,4,7,7,4,12,30,19,7,11,47,28,10
39,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-3,33,32,5,1,2,6,22,19,11,3,1,1,11,7
40,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,14,-3,31,30,7,5,6,10,33,25,9,5,6,19,25,14
41,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,10,-2,29,28,6,6,6,11,37,33,16,7,7,23,33,19
42,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,1,life,-5,14,31,29,2,5,4,3,6,20,13,6,7,28,27,14
43,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-12,32,31,6,0,4,11,49,21,6,4,0,0,12,8
44,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-1,32,31,2,2,4,2,9,17,11,4,2,2,16,10
45,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,18,-5,29,28,5,7,7,6,22,32,19,7,11,43,32,14
46,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-4,32,31,2,1,4,2,9,16,10,4,1,4,14,9
47,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,0,33,32,3,2,5,4,20,17,8,3,3,3,13,7
48,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-2,32,31,5,2,5,8,26,24,11,4,2,5,16,10
49,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-8,31,30,4,7,6,6,24,25,13,5,13,57,26,8
50,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-1,33,32,6,1,5,9,28,21,7,3,1,1,11,7
51,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,0,32,31,6,2,4,7,21,22,11,4,2,2,16,10
52,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,16,-3,32,31,4,2,4,6,23,21,11,4,2,5,16,10
53,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-6,32,31,4,1,3,4,13,20,13,4,1,4,14,9
54,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-11,33,32,4,3,4,6,28,19,9,3,5,5,15,7
55,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-4,33,32,7,1,2,10,31,17,5,3,1,1,11,7
56,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-11,33,32,6,0,3,7,21,22,12,3,0,0,9,6
