game_id,agent0,agent1,deck0_name,deck1_name,winner,end_reason,p0_life,p1_life,p0_library_size,p1_library_size,p0_battlefield_creatures,p1_battlefield_creatures,p0_land_plays,p0_creature_casts,p0_approx_mana_spent,p0_main_phase_actions,p0_main_phase_passes,p1_land_plays,p1_creature_casts,p1_approx_mana_spent,p1_main_phase_actions,p1_main_phase_passes
0,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,0,life,18,0,32,31,6,2,5,8,28,24,11,4,2,5,16,10
1,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,1,life,-1,16,31,29,3,7,6,4,24,26,15,6,10,42,29,13
2,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,1,life,-8,8,30,28,7,8,5,9,36,32,17,6,11,45,28,11
3,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,0,life,4,-4,30,29,6,5,7,9,36,28,12,6,7,30,28,15
4,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,0,life,20,0,32,31,5,1,4,7,21,25,13,4,1,4,14,9
5,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,1,life,-1,7,31,29,5,8,5,6,24,28,15,5,12,44,27,10
6,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,0,life,10,-8,31,30,4,6,6,5,17,27,15,5,8,21,27,14
7,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,0,life,17,-3,30,29,6,4,7,7,23,30,16,6,6,26,26,14
8,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,0,life,20,-6,32,31,5,1,4,8,23,23,11,4,1,1,14,9
9,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,0,life,20,-4,32,31,4,2,5,7,22,24,11,4,3,12,16,9
10,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,0,life,20,-4,32,31,5,2,5,7,22,24,12,4,3,12,16,9
11,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,0,life,10,-9,31,30,6,4,5,10,40,25,10,5,5,18,23,13
12,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,0,life,18,-4,32,31,5,2,5,7,17,24,12,4,2,5,16,10
13,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,1,life,-4,14,31,29,5,7,6,7,25,27,13,6,10,31,27,11
14,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,1,life,-1,1,28,26,5,8,9,5,15,37,23,8,11,42,36,17
15,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,1,life,0,5,30,28,7,5,6,9,39,31,16,7,7,30,30,16
16,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,0,life,16,-6,32,31,5,2,5,7,19,24,12,4,2,5,16,10
17,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,0,life,12,-4,30,29,4,4,4,7,21,25,14,6,5,20,26,15
18,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,0,life,16,-4,32,31,4,3,4,6,17,21,11,4,4,13,18,10
19,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,0,life,11,-1,30,29,6,5,7,8,29,28,13,6,6,25,28,16
